"ELEV_MAX","ELEV_MEAN","ELEV_STD","SLOPE_MAX","SLOPE_MEAN","SLOPE_STD","TCI_MEAN","TCI_STD","SURFratio_MEAN","SURFratio_STD","TA","NP","PD","LPI","ED","FRAC_AM","FRAC_SD","PARA_AM","PARA_SD","IJI","COHESION","PR","PRD","SIEI","PLADJ","ENN_AM","ENN_SD","eucalipto_AREA_perc","flnatural_AREA_perc","matosa_AREA_perc","matosb_AREA_perc","outfolhosas_AREA_perc","pinheiro_AREA_perc","urbano_AREA_perc","DensRoadAll","DensRoad6Less","DensRoad6Plus","RoadAreaPerc","Area_06","PopRes91","PopRes01","PopResTrab91","PopResTrab01","PopAct91","PopAct01","PopResQualSec91","Analf91","Analf01","PropPopRes3C01","DensPop91","DensPop01","PropIdosos91","PropIdosos01","IDepIdosos91","IDepIdosos01","PropPopResTrab91","PropPopResTrab01","PropPopResSubTmp91","PropPopResSubTmp01","PropPopResPensRef91","PropPopResPensRef01","bio2","bio1","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","TotalBurntArea"
609,358.302,80.411,49.8413,14.6084,9.35546,3.44982,1.77893,1.01971,0.02094,3170.04,518,16.3405,22.9802,121.2445,1.1771,0.0501,253.8769,607.0929,64.0832,98.6209,45,1.4195,1.0227,93.6531,133.3127,533.2384,9.207018538,16.96039641,1.685871688,14.14914574,0.223130076,9.433286871,6.471399866,676.6726708,191.4871516,485.1855193,0.521853804,3172.42,1737,1818,549,662,578,695,163,292,240,25.1,54.8,57.3,24.8,27.7,67,74.6,31.6,36.4,0.7,1.1,31.7,32.4,92.225,148.408,40.469,4495.45,278.571,53.347,225.224,92.816,205.347,208.122,92.816,978.592,142.388,9.265,55.449,400.49,61.122,61.939,400.49,905
104,31.6497,24.0524,9.61282,3.31259,1.98782,4.72794,1.76544,1.00177,0.00183834,1105.45,94,8.5033,7.5164,81.6952,1.1319,0.0617,184.0517,1269.9869,71.5282,98.4288,23,2.0806,1.0455,95.3987,567.744,621.7046,0.209352737,1.21388647,1.090790655,9.669760321,0,2.408904239,9.587995947,952.028365,610.5871619,341.4412031,0.817946452,1109.55,1233,1920,501,817,572,862,217,138,170,31.3,111.1,173,12.7,16.3,45.1,47.6,40.6,42.6,1.9,2.6,14.8,18.7,89.4,173.8,40,4545.73,294.867,75.333,219.533,126.933,230.667,234.333,118.067,490.667,77.6,1,66.6,225.8,14.067,20,208.133,0
459,262.868,92.1775,30.1268,12.8227,5.97437,3.72262,2.04914,1.01336,0.0107217,479.04,71,14.8213,33.1455,113.0386,1.1656,0.0477,255.9285,779.8467,66.1985,98.4514,17,3.5488,1.0625,93.6018,234.1112,521.182,19.40977202,0,11.08239391,0.199458158,2.013280784,4.888802565,10.37182423,615.3072994,455.8467175,159.4605819,0.403877027,479.35,1918,2297,775,990,793,1064,101,167,213,14.4,400.4,479.5,7.6,10,51.4,45,40.4,43.1,0.8,2.4,10.6,13.4,95.8,140.2,42.7,4388.6,261.5,40.2,221.3,91.9,195.6,196.6,84.2,1206.7,167,14.5,52,485.8,81.5,96,472.1,853
673,542.147,73.6861,72.0237,15.1835,10.9247,3.43717,2.30466,1.02963,0.0330506,3714.82,314,8.4526,27.7572,93.0516,1.2063,0.0682,197.5116,1147.4736,58.39,99.2476,28,0.7537,1.037,95.0622,118.6005,669.9861,11.01957599,4.238112308,3.101280761,34.09015791,2.177941232,1.107254567,0.460594238,289.6187322,79.48004451,210.1386877,0.216217461,3715.65,337,279,142,66,145,71,4,99,101,5.7,9.1,7.5,25.8,44.1,66,108.2,42.1,23.7,0.6,0,30.6,52.7,110.052,128.138,38.983,5918.19,291.19,10.397,280.793,61.466,206.534,206.534,54.603,611.172,78.793,10.517,44.897,233.172,55.086,55.086,228.138,1274
119,59.9154,28.0828,33.2288,9.43075,4.85012,3.54811,1.57568,1.00771,0.00837909,743.9,84,11.2918,70.8133,79.4999,1.2098,0.0643,180.8308,1354.4798,53.5568,99.491,20,2.6885,1.0526,95.4792,126.965,413.4237,0,0,0,0,0.156110779,0,12.11126103,971.2611174,867.1988711,104.0622463,0.60612213,744.79,1498,1555,531,611,544,641,110,229,209,21.5,201.1,208.7,16.3,21.7,56,57.4,35.4,39.3,1.3,2.2,21.6,28,58.083,151.833,41.25,2941.75,222.25,82.75,139.5,121.75,185.917,188.333,112.917,680.167,114,4,62.333,304,29.25,35.167,279.25,0
529,299.621,92.3775,44.3692,11.0986,7.256,3.65424,1.89994,1.01389,0.0150177,2525.71,547,21.6573,5.4365,138.761,1.1485,0.0507,292.0684,659.3963,68.7741,97.4377,37,1.4649,1.0278,92.6983,193.6036,525.5085,6.029621793,22.03167398,0.704269909,6.380968973,0.295021343,29.92359339,2.8907365,660.0357299,530.6081565,129.4275734,0.422998911,2527.5,1441,1201,365,381,387,414,63,306,208,14.7,57,47.5,28.1,29.9,76.6,68.4,25.3,31.7,1,0.6,35.6,37.7,93.342,151,41.053,4432.11,280.053,55.526,224.526,95.816,206.763,209.474,95.816,960.763,139.026,9.158,55.132,392.053,60.421,61.895,392.053,6149
772,535.768,53.7972,41.6252,10.1005,6.36162,3.79641,2.04105,1.00986,0.0112171,2424.41,282,11.6317,16.3471,115.1744,1.1889,0.0549,241.0236,819.9536,57.5778,98.785,23,0.9487,1.0455,93.9744,121.3911,461.5623,0,12.69079733,1.925105705,20.4039801,0.3189987,10.84019325,0.593131777,236.0469045,44.86367214,191.1832324,0.180168572,2425.2,458,417,146,111,119,116,10,113,83,12.5,18.9,17.2,24.9,33.8,86.2,82.1,31.9,26.6,0,0.5,30.8,36.2,106.605,128.632,38.684,5734.32,286.816,14.158,272.658,57.421,204.368,204.368,57.421,821,115.447,12.105,49.684,324.342,64.132,64.132,324.342,4797
893,526.696,105.465,54.6183,20.22,9.23109,3.03663,2.29593,1.03504,0.0235261,2308.63,93,4.0284,20.6144,80.0475,1.1926,0.0825,174.805,1145.2321,55.466,99.1535,18,0.7797,1.0588,95.6299,111.014,611.8722,0.352596608,0,11.64561428,2.188084213,0.476890149,67.54318179,1.737951701,401.5924361,55.10336782,346.4890683,0.310794637,2309.9,751,634,175,161,156,176,25,133,123,12,32.5,27.4,22.5,30.1,64.3,70.4,23.3,25.4,0.4,3.8,36,38.8,92.714,141.914,36.371,5461.86,290.114,38.714,251.4,75.857,214.686,214.971,75.857,1066.31,158.943,9.743,55.4,434.857,66.4,66.457,434.857,12352
503,254.052,70.1992,46.8628,14.5609,8.51472,3.36744,2.19247,1.02409,0.0198422,3364.14,145,4.3102,8.623,67.0929,1.1465,0.0639,146.2305,1230.6027,66.075,98.894,26,0.7729,1.04,96.3442,271.6927,870.6489,0,38.62894608,6.775045766,0.792138256,0,1.045433119,0.328750692,653.2125743,385.9627819,267.2497924,0.446469361,3358.06,869,788,292,277,321,294,57,200,132,18.8,25.8,23.4,33.5,37.7,76.3,83.3,33.6,35.2,2.2,0.5,33.7,40.7,95.347,160.918,42,4440.51,288.143,63.551,224.592,116.755,217.347,221.531,108.327,559.327,91.878,1.265,67.245,262.163,18.816,21.449,248.816,1761
102,32.8772,19.566,13.5023,3.30777,2.0865,4.81866,2.03,1.0016,0.00143087,6297.28,301,4.7798,11.2871,76.4155,1.1626,0.0554,161.1775,1049.8791,68.5582,98.9718,29,0.4605,1.0357,95.9706,407.6685,1021.0768,0,0,1.473284585,1.348285324,1.518796326,22.81702685,16.4028739,658.9245997,466.8724611,192.0521387,0.568714401,6302.16,6012,8799,2599,4450,2695,4664,1022,644,645,31.9,94.8,138.7,13.7,13.2,51.3,41.5,43.2,50.6,1.3,0.9,14.6,15,91.811,171.033,42.878,4149.84,288.267,76.322,211.944,130.233,223.356,227.489,121.589,507.4,88.456,1,70.422,248.133,15.089,17.633,232.133,80
77,50.2147,11.1375,7.98827,2.11577,1.31498,5.43996,2.17238,1.00133,0.0010557,1902.24,216,11.355,26.7847,86.9186,1.1777,0.0553,187.7155,738.5367,58.7161,98.9988,18,0.9463,1.0588,95.3071,77.5002,449.0642,3.388179002,0,0.664359073,2.091345909,0.866123512,72.60644928,2.337017636,657.301348,623.2070594,34.09428856,0.402627198,1903.85,932,935,468,370,470,380,62,144,131,17.1,48,48.2,19.1,26.1,53.3,60.4,50.2,39.6,0.2,2.4,20.6,29.1,83.931,152.138,44.276,3569.34,249.414,62.793,186.621,112.345,194.379,196.379,104,977.655,136.828,10.414,52.931,393.552,64.31,72.483,388.138,0
744,261.434,169.37,54.353,26.7779,8.68342,3.3113,2.13893,1.04683,0.0242742,363.49,58,15.9564,25.412,138.0506,1.1739,0.0635,310.9852,1026.0638,67.4331,98.1198,14,3.8516,1.0769,92.2254,116.9527,166.2084,0,0,0,4.926170503,13.57204708,32.99748002,5.915742453,1848.188049,1389.652202,458.5358466,1.20636577,366.88,479,379,133,88,135,93,15,100,58,14,130.5,103.3,25.5,34,64.6,80.5,27.8,23.2,0,1.1,34.4,40.9,90.833,135,39.833,4653.67,262.833,36.833,226,83.833,195,195.5,77,1252,187.167,24.167,47.5,484.333,111.333,119,467.833,706
276,158.181,40.0876,27.2809,7.45622,4.58358,4.13652,2.40043,1.00718,0.00674742,3127.54,510,16.3067,26.2817,117.885,1.2006,0.0615,250.3693,1032.4796,58.8303,98.8261,31,0.9912,1.0333,93.7408,87.1498,411.061,1.357050266,0.21371872,0.984950709,0.383866808,0.599175697,54.44325378,4.852877902,471.5181343,295.8246375,175.6934968,0.318533342,3129.96,2638,2792,882,914,925,969,130,559,454,13.6,84.5,89.4,19.9,24.4,66,68.4,33.4,32.7,0.9,0.8,23.8,28.4,91.783,157.978,41.544,4292.07,282.326,63.739,218.587,110.196,211.478,214.022,103.891,864.674,124.957,7.413,55.913,353.761,51.565,54.326,353.565,4892
1078,839.87,100.794,28.0095,9.90952,5.06616,3.7992,1.96699,1.00876,0.00717282,1347.45,128,9.4994,19.0686,103.6179,1.1797,0.0569,225.6262,756.8127,57.7224,98.7168,23,1.7069,1.0455,94.3593,153.8318,726.1798,0,37.38923711,0.768292293,4.32451506,0.219300404,0.769033173,2.192263159,974.2762426,441.3321505,532.9440921,0.887290716,1347.9,428,483,148,178,162,187,44,36,34,30.4,31.8,35.8,16.1,19.7,48.1,41.6,34.6,36.9,0.5,0.4,22.2,25.9,105.682,109,38.227,5702.45,269.591,-3.455,273.045,45.864,185.227,185.227,39.318,823.409,110.136,16.046,45.864,321.364,77.091,77.091,319.909,399
135,77.4635,15.3897,15.8902,5.05394,3.13979,5.06075,2.58468,1.00338,0.00345878,190.63,33,17.311,72.103,80.6799,1.1574,0.0505,198.6046,1239.2663,57.5446,99.0594,8,4.1966,1.1429,95.0349,78.7633,207.1317,5.624286312,0,0,0,0,11.55639534,6.354713106,1219.08615,447.4298827,771.6562677,0.889854679,190.79,427,417,207,164,209,174,29,31,27,18.9,223.6,218.3,10.5,14.1,50.4,47.9,48.5,39.3,0.5,1.7,13.6,20.1,84,143.667,44,3792.67,245.667,56.333,189.333,96,190.667,192.667,96,1242.33,169.667,15,51,493.667,83.333,103.333,493.667,0
266,192.111,24.967,22.9762,3.63759,2.26967,4.71427,2.13581,1.00231,0.00397089,10844.53,542,4.9979,10.6788,68.7259,1.1687,0.0703,144.3511,1344.7517,59.4502,99.1783,34,0.3135,1.0303,96.3912,237.5016,913.9159,4.495087806,31.67976273,2.43347591,8.077794474,0,3.118565967,1.20612246,321.6157398,110.5513891,211.0643507,0.235520408,10853.52,3237,2763,1033,917,1105,1078,87,867,552,12.2,29.9,25.5,25.1,26.7,76.3,72.1,31.9,33.2,1.2,3.5,32.5,32,109.167,167.827,40,5561.4,325.654,55.006,270.648,108.531,239.037,241.84,99.815,530.661,73.883,3,56.512,215.605,26.704,29.444,206.34,1709
104,47.9992,18.3027,22.8753,3.9135,3.16439,5.14534,2.79459,1.00288,0.00457518,1225.61,348,28.394,15.7432,164.9791,1.1654,0.0569,346.0644,859.9535,73.3387,97.4993,28,2.2846,1.037,91.3484,151.3526,420.644,14.85957478,0,2.560204242,3.450674772,3.84923542,14.68099363,14.72726238,1533.822641,534.5873727,999.2352684,1.489656943,1226.53,3344,5532,1543,2746,1578,2928,785,189,273,40.3,272.5,450.9,14,15.9,50.4,45.1,46.1,49.6,0.9,1.7,14,16.9,94.1,155.45,43.95,4043.7,270.5,58.35,212.15,110.1,204.85,206.7,102.3,983.9,137,10.45,52.2,393.45,65.75,73.35,389.55,0
656,291.816,166.69,47.2394,23.5968,9.80767,3.2727,2.94588,1.03846,0.0260767,735.17,151,20.5395,8.7286,137.0975,1.1471,0.051,295.4147,1053.1816,62.8218,97.477,21,2.8565,1.05,92.6146,109.352,238.9368,0.281713673,1.686218857,6.182802477,10.4762272,0.291194421,27.06482845,3.897942065,952.1325258,478.5300372,473.6024886,0.667369717,735.58,1340,1092,625,355,666,385,37,168,123,10.9,182.1,148.4,12.4,14.6,54,51.5,46.6,32.5,2.4,2,17.6,19.2,100.182,144.909,42.364,4689.27,274.727,40.818,233.909,92.636,204.273,205.455,85,1137.82,160.636,12.636,52.455,455.455,75.091,87,448.636,1911
152,97.335,21.0838,30.6986,4.76253,3.85368,4.5019,1.91531,1.00369,0.00595144,2034.31,160,7.8651,23.0122,93.1716,1.1892,0.0549,201.631,990.9309,49.1677,99.0588,20,0.9831,1.0526,94.9592,142.2442,567.0999,0.087345547,0.266428316,0.890534205,15.66803441,0.514314001,0.126870626,41.56086538,1285.749302,622.3738624,663.3754396,1.111449446,2036.27,35938,43991,17189,22288,18352,24594,6633,2105,2176,42.9,1752.2,2144.9,8.6,11.2,40.7,38.8,47.8,50.7,1.9,2.5,12.4,14,73.667,155.767,41.5,3593.53,251.567,76.2,175.367,117.833,198.367,202.6,109.733,785.367,123.933,4,65.167,355.433,32.633,34.6,332,74
486,277.3,112.262,40.1143,15.9479,8.61229,3.29874,1.47562,1.01978,0.0187944,616.05,47,7.6293,45.4476,71.8448,1.1396,0.0509,164.3373,1078.3272,71.1461,98.8447,12,1.9479,1.0909,95.8916,155.175,220.9381,57.90671904,0,0,3.728052817,0,12.97149256,2.953056995,618.1394356,441.6870724,176.4523633,0.40742114,616.5,575,768,299,385,294,397,15,63,68,7.3,93.2,124.5,8.5,12.2,58.4,50.9,52,50.1,0.5,1.4,12,16.1,82.4,136.3,42.9,3849,240.3,50.4,189.9,88.1,184.7,185.8,88.1,1349.6,184.5,17.6,51.6,540.2,93.2,112.6,540.2,1788
186,129.318,21.72,19.327,7.65832,3.28729,4.12267,2.23328,1.006,0.00457255,501.71,104,20.7291,13.7211,132.0683,1.1485,0.0657,292.679,1297.8511,67.6389,97.6909,17,3.3884,1.0625,92.683,248.7954,511.8899,6.343176244,0,0,0.622813427,1.72562956,9.673442946,25.52741659,1456.488666,577.5978412,878.890825,1.52044075,502.07,3499,4487,1851,2327,1902,2491,283,261,271,20.6,697,893.8,7.2,9.3,48,41.8,52.9,51.9,1.4,4.1,13.4,13,92.6,144.7,43,4250.3,261.7,48.2,213.5,97.8,197.9,199.4,90.3,1192.8,159.8,14.7,51,474.7,81.6,99.4,466.4,87
312,177.244,48.6954,31.1834,10.616,5.9469,3.7105,2.26473,1.01246,0.0103994,2124.85,207,9.7419,17.909,93.7101,1.1568,0.0487,200.6165,923.1834,68.1034,98.638,21,0.9883,1.05,94.9846,172.0606,483.5565,43.96377287,0,0.637203626,7.941401838,0.135306281,21.87794874,10.55576264,626.0735044,317.913348,308.1601565,0.461311142,2126.64,6607,6682,2927,3181,3189,3415,396,398,365,16.9,310.6,314.2,7.1,9.7,45.5,40.5,44.3,47.6,3.4,2.8,13.6,15.5,91.97,141.576,43.758,4087.45,253.697,45.667,208.03,96.849,192.515,194.182,89.152,1209.15,164.182,15.121,51.303,487.545,82.424,100.939,468.455,7669
342,252.571,26.824,27.5556,7.04017,3.59113,4.13143,1.92298,1.00637,0.00563568,386.6,73,18.8826,16.4873,110.3207,1.1293,0.0539,258.5101,1176.7447,66.8415,97.6879,14,3.6213,1.0769,93.5372,135.5563,405.0076,0.68708169,0,0.566134726,5.319093083,0.15440038,58.00564934,12.74832469,892.2815207,148.1108531,744.1706675,0.688957024,407.31,2193,2214,1205,1126,1239,1193,208,149,132,24.3,538.8,544,8,11.2,42,39.9,54.9,50.9,1.3,2.3,12,15.2,90.167,139.667,43,4041.17,250,43.833,206.167,95.5,189.5,191.333,87,1189.5,164.167,14.167,52,481.167,80.5,94.333,463.833,68
829,572.62,99.1897,43.9232,18.7436,7.87743,3.18224,2.33977,1.0322,0.017725,1768.57,113,6.3893,59.789,59.7488,1.1819,0.0825,136.4492,1384.8365,59.0591,99.4507,15,0.8481,1.0714,96.5888,157.9903,602.386,8.110441467,0,0.74156147,1.688079944,0,75.8915247,0.640772174,433.0274073,78.93986548,354.0875419,0.332201354,1769.57,494,422,148,131,148,150,18,146,89,15.2,27.9,23.8,23.5,29.6,65.2,63.6,30,31,0.6,0.2,33.6,37.9,92.214,141.75,37.536,5153.57,285.107,42.321,242.786,79.679,211.036,211.143,79.679,1074.93,159.179,10.107,55.464,440.5,66.821,66.821,440.5,116
1406,620.463,274.321,72.9336,27.7889,12.5092,2.78531,1.97973,1.05831,0.0422678,5905,416,7.0449,20.5367,83.6494,1.1741,0.0613,175.3362,965.0293,64.4937,98.9746,28,0.4742,1.037,95.6166,171.4891,694.6096,0,10.88611002,8.241143782,52.37582614,1.575889528,13.84423164,3.932644958,583.4310816,191.1146429,392.3164387,0.429500403,5912.9,1373,1159,458,210,456,230,39,331,317,10.9,23.2,19.6,28.4,36.4,82.6,80.5,33.4,18.1,0.9,2.2,33.1,47.3,89.022,124.176,39.813,4580.94,249.791,29.165,220.626,74.758,183.637,184.363,67.857,1387.27,197.78,24.033,48.978,544.319,113.813,124.242,539.264,13799
550,345.231,71.1242,47.4635,10.3677,6.70395,3.71198,2.15677,1.01499,0.0175809,3141.42,764,24.3202,4.7246,164.0436,1.1752,0.0582,341.3297,844.2892,68.3104,97.535,24,0.764,1.0435,91.4668,120.6893,289.3155,32.68276235,0.076665069,5.954848341,6.72276622,1.275111165,31.37565461,2.51854255,643.4477042,463.9105458,179.5371584,0.592644258,3143.73,967,908,282,262,300,277,52,261,216,14.8,30.8,28.9,29.6,35.8,66.4,80.5,29.2,28.9,1,1.8,44.4,46.9,96.14,151.04,40.06,4772.5,289.34,51.94,237.4,92.36,211.86,214.58,92.36,980.76,142.38,9.26,55,400.36,62.4,62.9,400.36,15750
1136,817.065,156.62,53.2027,26.7928,10.7717,2.7708,1.55699,1.04791,0.0295572,1600.87,169,10.5568,12.2602,113.8881,1.1607,0.0525,242.5181,666.3299,69.7324,98.3282,29,1.8115,1.0357,93.937,253.4248,527.1703,0,30.8451264,4.538392684,11.92114373,0.160061331,17.72009725,1.261806447,473.523137,112.1853306,361.3378064,0.357035898,1601.66,791,755,253,287,263,307,19,242,190,9.7,49.4,47.1,25.3,33.5,66.9,74.8,32,38,0.5,1.5,38.1,37.9,84.458,122.208,33.875,5628.92,266.792,21.167,245.625,54.458,197.25,197.25,54.458,1166.21,176.458,11.042,55.542,474.583,72.542,75.75,474.583,3835
197,137.218,14.899,24.5013,5.4464,3.75552,4.80053,2.8378,1.00351,0.00309379,301.45,72,23.8846,8.4359,117.8968,1.1101,0.0711,268.9003,1544.2439,73.0096,97.0944,17,5.6394,1.0625,93.2775,288.0983,301.7115,0.006604087,0,2.707675754,3.11712916,0,28.30511776,21.01090344,1135.066257,701.2459731,433.8202841,0.771306244,301.62,1449,1430,694,674,723,696,67,118,92,15.7,479.8,473.5,6.1,7.5,59.4,44.4,47.9,47.1,1.8,2.7,8.8,12.2,93.8,144.8,42.6,4371,265.2,46.8,218.4,96.2,199.8,200.8,88.8,1187.4,159,15,51,470.8,82.2,99.6,463.6,528
317,176.337,49.4926,37.1572,8.25096,5.00752,3.79929,1.94449,1.01151,0.010424,12000.91,715,5.9579,14.6411,95.0578,1.1962,0.0638,196.8417,1038.4575,48.0702,99.0467,36,0.3,1.0286,95.079,156.3662,1112.438,21.64312507,38.59899816,4.606811514,7.223156372,0.073150292,0.658932525,0.118796736,251.6620648,170.8317743,80.83029048,0.167370429,12010.5,1089,1108,354,386,377,438,38,466,363,10.3,9.1,9.2,25.8,29.4,68.1,72.9,32.5,34.8,1.3,5,32.3,36.5,95.051,162.791,42.599,4300.93,291.294,70.655,220.638,119.684,216.797,221.322,111.508,569.983,87.525,1.91,64.96,258.175,22.616,23.283,250.141,12417
646,366.185,121.095,47.012,21.068,7.85855,2.89323,1.54404,1.03341,0.0194339,878.73,91,10.3559,10.679,98.7106,1.1431,0.0503,220.8187,963.599,80.8096,98.1831,14,1.5932,1.0769,94.4795,234.3094,328.8434,8.781345759,0,15.66025545,15.14697163,2.447446044,22.05874055,1.50699224,1000.851697,520.323139,480.5285579,0.699584546,879.25,1223,1185,444,381,427,424,51,184,121,12,139.1,134.8,11.7,13.6,57,51.3,36.3,32.2,1.2,1.6,16.8,16.1,99.692,137.846,41.846,4733.38,269.385,34.769,234.615,84.846,198.154,199.308,77.846,1222.69,174,13.846,52.769,489.308,81.769,92.231,485.308,2786
420,326.024,34.8195,30.5502,7.87353,4.27336,4.10894,2.37108,1.00748,0.00683826,2077.24,197,9.4837,11.7536,89.1279,1.1387,0.0657,197.5987,1194.4717,63.513,98.3281,25,1.2035,1.0417,95.06,146.4976,522.1731,15.59423344,27.49268206,17.33167491,8.451898766,0,1.045442251,0.199772153,284.9101267,41.37407416,243.5360525,0.220026219,2077.97,93,79,27,18,27,23,3,35,29,7.6,4.4,3.8,39.8,49.4,89.8,119.4,29,22.8,0,0,39.8,55.7,99.152,156.697,36.061,5969.45,315.515,45.273,270.242,91.606,235.576,235.788,84.091,759.909,107.364,6.242,53.03,301.758,48.546,49.242,298.667,588
17,5.76752,4.4018,6.83054,1.7606,1.18338,5.27262,1.58563,1.00109,0.00084412,370.48,62,16.735,42.8687,70.3142,1.1472,0.0866,181.4403,1426.7889,69.0061,98.8278,9,2.4293,1.125,95.464,88.4377,91.4868,0,0,0.005362256,4.753639767,1.067088904,0,69.70664428,941.0818284,832.2277597,108.8540687,0.607611006,306.64,10944,8823,3913,3580,4385,4086,1492,643,458,49.4,3564.8,2873.9,20.2,22.9,57,55.3,35.8,40.6,1.6,2.9,26.5,27.8,82,170,41,4042.5,283,85,198,128,220,224,120,676.5,102.5,3,64,303.5,27,31,291.5,0
528,355.595,98.0546,42.8796,19.364,9.05129,3.18975,1.95244,1.0278,0.0227272,319.24,76,23.8065,27.3713,135.8852,1.1631,0.0659,312.8681,1153.4935,54.6236,97.9289,12,3.7589,1.0909,92.1783,56.0829,167.192,0.043675349,0.386838805,0,1.157396748,0.708164587,46.55168267,3.933901076,1568.163595,1017.798091,550.3655039,1.054252888,319.38,490,399,235,124,202,137,21,95,52,17,153.6,125.1,21.8,24.3,66.1,62.2,48,31.1,0.6,1.3,19.6,29.8,99.4,143,41.4,4810.2,277.4,39,238.4,88.4,204.4,205.6,82,1140.2,165.2,12,53.8,457.4,74.8,81.8,455.6,69
883,818.036,30.1631,20.918,4.87262,2.77849,4.38182,1.83847,1.00288,0.00303121,2992.41,317,10.5935,14.8589,113.1897,1.2019,0.0546,237.6011,865.6216,54.1687,99.0804,24,0.802,1.0435,94.06,100.3313,575.984,0,33.25966493,4.068685879,17.54106073,0.269734236,6.697344362,1.781446255,413.4880098,260.109259,153.3787509,0.279402289,2994.05,246,198,74,52,75,54,8,79,62,11.6,8.2,6.6,35.8,42.9,83.6,90.4,30.1,26.3,0.4,0.5,41.9,49.5,91.432,122.091,34.727,5968.73,276.114,15.114,261,58.023,201.318,202.136,50.159,911.636,129.364,9.932,51.727,359.295,63.136,66.023,355.523,2118
251,74.1921,51.9974,35.5317,9.04352,6.65093,4.432,3.2817,1.0104,0.0128273,378.56,61,16.1137,21.4339,118.1319,1.1528,0.0587,272.0309,817.2882,68.0139,98.1329,11,2.9057,1.1,93.1992,80.0399,374.2611,0,0,0,0,0.987407216,38.28041219,8.865656277,1789.449862,1317.85894,471.5909224,1.175965525,378.74,767,685,280,179,285,225,47,120,77,17.4,202.4,180.7,19.6,25.8,56.9,67.1,36.5,26.1,0.8,0.3,13.4,31.5,83,146.167,40.167,4221.83,259.833,56,203.833,99.167,199.5,200.333,92.167,1272.67,191.667,22.167,49,503,103.333,117,489,490
85,45.0482,20.4608,22.848,6.16007,3.92907,4.78317,3.11658,1.00463,0.00564838,452.44,56,12.3773,16.2364,118.2477,1.1538,0.0558,264.5655,956.4285,71.685,98.1176,16,3.5364,1.0667,93.3859,267.765,387.2228,3.835835513,0,0.398839715,2.859441019,2.547779383,40.24140165,10.92559285,1103.331958,432.9802487,670.3517089,0.801661751,456.32,992,1080,374,345,410,451,112,101,93,27.7,216.6,235.8,13.8,19.5,51.2,52.8,37.7,31.9,2.3,1.9,19,22.7,77.875,148.25,40,4039.75,254.75,62.5,192.25,103.875,199.375,200,96.875,1283.63,191,22,49.625,511,101.25,119.375,496.875,121
37,11.7299,9.79026,8.0642,2.68204,1.85199,5.33203,2.58303,1.00156,0.00148099,385.73,35,9.0737,12.7213,70.386,1.106,0.0489,171.1041,1501.2504,69.3064,98.3709,10,2.5925,1.1111,95.7224,127.6026,295.6428,0,0,0,5.014637443,0,0,32.51783653,706.1339746,102.7209777,603.4129969,0.546365935,386.1,2309,3378,1107,1702,1163,1857,403,197,237,34.5,598.2,875.1,10.3,10.9,47.4,41.6,47.9,50.4,1.3,2.8,15.4,13.7,88.75,171.25,42,4031.5,287.75,81,206.75,131.25,222.5,226,123.25,486.75,79.75,1,70.75,235.25,15.75,17,222,0
887,805.139,43.3106,26.4534,7.85052,4.98962,4.01806,1.91128,1.00626,0.0069142,796.85,120,15.0593,11.4388,114.8271,1.137,0.0518,256.2339,888.6719,70.4056,97.7104,15,1.8824,1.0714,93.5942,204.0355,462.5384,0,13.02237058,9.158232538,35.47844691,0.380653909,6.148061493,1.679134514,1156.800547,607.7687416,549.0318054,1.109362676,796.99,237,228,54,84,58,88,16,41,30,20.6,29.7,28.6,28.7,24.6,89.6,57.2,22.8,36.8,0.4,2.6,35.9,36.8,86.5,118.75,34.083,5758.67,266.333,15.583,250.75,48.917,195,195.667,48.917,1063.83,157.667,10.917,54,427,70,73.583,427,1783
896,418.535,208.709,76.5402,28.6268,14.2108,2.81057,2.13666,1.0601,0.0464361,1394.32,68,4.8769,11.8158,62.7187,1.1213,0.0456,143.0375,931.1228,72.7853,98.7499,20,1.4344,1.0526,96.4241,456.9553,708.9328,0,4.992427028,14.03134003,12.48570804,16.88201372,21.65883758,1.320747891,661.2609459,143.634569,517.6263769,0.5018076,1395.4,1189,993,297,306,343,349,45,202,139,13.9,85.2,71.2,17.1,19.1,67.2,61.5,25,30.8,1.2,2.6,22.9,24.3,94.095,132.952,40.619,4662.48,262.048,33.857,228.19,80.952,193,193.762,74.905,1283.05,174.048,18.762,50.048,505,96.81,108.333,500.857,616
55,17.8738,15.2124,15.175,3.56895,2.7862,4.86051,2.06577,1.00212,0.0027965,1505.39,101,6.7092,10.3475,84.4897,1.1411,0.0594,187.3933,1043.083,67.1669,98.482,19,1.2621,1.0556,95.3152,283.0927,447.7392,0.192623479,1.014876767,0,0.212278937,2.025167262,1.41846882,29.80029367,896.7586886,678.5433552,218.2153334,0.728545932,1518.35,4236,4977,1841,2346,1912,2538,564,659,503,33.9,279.1,327.9,16.2,17.8,51.3,47.5,43.5,47.1,1.9,3.2,19.2,19.7,87.889,171,42.389,3998.39,286.444,81.667,204.778,131.333,221.556,225.111,122.889,485.389,79,0.889,69.944,233.944,15.333,16.889,221.5,0
